bed_room,area,house_age,price
3,6017,34,406000
3,2400,95,469000
3,6045,24,415000
3,13991,68,390000
3,10125,57,251000
3,6750,23,750000
4,5071,36,845000
3,17640,58,350000
3,5864,80,322000
4,9210,14,664500
3,3800,101,988000
2,4000,72,625000
2,36478,73,675000
3,9827,57,503000
4,10500,64,431000
3,10230,60,250000
4,4237,18,268500
6,21400,72,1070000
4,4539,23,295000
3,11782,47,780000
3,15817,25,354000
2,7250,75,305000
5,4425,19,733000
4,11894,56,640000
4,9600,51,840000
5,10300,97,1475000
3,8100,72,525000
4,11180,58,625000
3,3600,9,350000
4,4160,114,650000
2,4000,74,435000
3,9622,69,660000
3,12877,54,350000
3,6000,57,435000
6,33740,66,375900
3,10500,41,272000
3,7800,45,233000
4,5750,109,500000
4,9322,47,540000
3,4094,22,712000
4,4504,19,425000
3,6099,80,242000
5,9629,47,515000
4,7700,54,415000
3,9600,47,375000
3,7194,53,182500
3,10379,61,310000
3,6000,77,360000
4,9555,20,889000
2,3698,72,450500
4,3541,11,342000
3,3451,28,413000
5,15200,19,960000
2,9370,77,180000
4,14910,29,770000
3,7200,30,224400
3,8861,68,280000
3,2575,24,500000
2,9000,81,153000
3,4833,103,385000
2,5534,77,325000
4,4191,20,315000
4,9760,30,294999
3,17003,61,175000
3,17003,61,299000
2,9750,87,146000
3,10336,62,290000
3,7800,19,1776000
2,4800,105,367500
4,15099,30,535000
3,13816,26,334999
3,5520,72,655000
4,10125,39,1298000
4,11200,47,480000
3,4720,83,465000
3,10800,57,297950
3,3600,109,590000
4,6000,74,805000
3,7708,40,204250
3,4561,30,500000
4,12696,47,490000
4,14850,73,2500000
3,69351,34,750000
4,20894,22,405000
2,7303,71,209995
4,8399,26,680000
3,7740,76,355000
2,6600,82,280000
3,11500,46,385000
4,9778,62,505000
4,8897,33,429900
4,9874,35,560000
3,4875,47,231000
2,5217,81,135000
4,4895,70,800000
3,8622,22,420000
3,9600,61,360000
4,8780,32,642000
3,5077,39,379950
3,11041,65,745000
4,3240,94,630000
3,7200,39,250000
3,9798,56,275000
6,4290,67,435000
2,8174,83,175000
4,3880,80,560000
4,9680,65,325000
3,5568,119,1185000
3,10431,35,399950
4,10382,33,752000
4,43560,21,1200000
4,11026,72,400000
3,6000,124,240000
5,4759,21,640000
3,6174,26,564450
3,82764,76,300000
3,4226,21,286000
3,5344,20,531800
4,10943,47,502000
4,23321,56,993500
3,10000,70,450000
4,117176,16,997950
3,5250,111,526000
3,8298,72,335000
2,14700,98,187250
3,6000,76,735000
3,8400,73,425000
3,53143,79,110000
3,7697,30,305000
3,9450,62,212000
5,18827,45,1380000
5,11505,61,298950
3,8136,47,525000
4,7081,20,707000
3,12063,31,695000
3,12063,31,796500
4,8100,51,420000
5,21208,69,625000
3,9900,67,620000
5,19865,71,1450000
5,54380,40,549950
4,10920,81,275000
3,7200,45,705000
3,7735,48,197000
3,8126,33,265000
4,5341,73,297000
3,12528,54,207500
3,1418,10,410000
3,8416,30,268000
4,50094,57,330000
3,7491,107,417500
4,8500,45,760000
3,1326,29,499000
4,7683,37,620000
3,6837,32,315000
3,4730,30,624950
3,12350,63,525000
2,3927,42,300000
4,7200,47,299900
3,10119,58,299000
4,19542,56,1880000
4,10588,66,265000
2,158558,76,280000
3,15600,46,124740
3,34850,67,1085000
8,6480,65,1970000
4,5339,76,219000
5,6250,98,569950
2,21712,86,212500
3,8316,64,680000
4,6900,115,1457000
3,7700,53,300000
3,1683,10,629950
2,9230,55,349900
4,6235,23,690000
5,11334,10,1454000
3,12625,37,1288000
4,38546,28,696000
3,60112,48,650000
3,10800,26,640000
5,23809,46,499950
4,8387,27,490000
5,5635,21,685000
4,7140,82,387500
2,1236,19,401750
4,8800,47,254950
4,36680,47,500000
4,8147,21,856500
3,5000,105,552000
4,7200,46,506500
3,4539,36,500000
4,10160,56,280000
3,11475,45,308000
3,7035,35,613500
3,9720,48,255000
3,136343,47,545000
4,34498,58,620000
3,6800,75,450000
4,7275,48,279000
3,3200,15,625000
3,7415,37,274950
3,6038,72,423000
2,5820,74,350000
4,10140,56,305000
3,11340,58,368000
3,6604,40,232000
4,2500,24,250000
3,8917,58,220000
3,2500,38,435000
2,7680,102,350000
5,10202,54,206325
5,10202,54,339000
4,7355,55,399000
2,7667,74,529000
4,7722,25,640000
4,2550,20,735000
5,8015,64,378000
3,7200,119,775000
3,7800,70,2250000
4,7440,10,1350000
4,11500,57,380000
4,11500,57,624900
3,1779,19,379770
3,16200,48,340000
4,8126,19,515500
4,7125,116,600000
1,60984,64,400000
4,11383,77,364000
4,7526,35,440000
2,6240,70,285000
3,4500,109,669000
4,13468,62,475000
2,4000,113,747000
3,5750,43,317000
2,8164,83,390000
4,5000,12,1070000
4,5500,64,1205000
3,5100,116,580000
4,10244,55,518000
3,6552,55,147500
4,8125,59,555000
2,934,16,427500
3,32093,42,1735000
3,3840,22,265950
2,6046,74,247500
4,8960,81,244000
3,6602,35,578550
4,3315,19,451000
2,4220,20,489000
2,1164794,109,190000
3,18900,46,475000
3,4080,119,485000
3,45738,37,530000
4,10155,30,379000
5,16583,60,1629000
3,5160,98,739000
3,6460,55,189950
4,4468,25,637500
3,16740,75,2225000
3,8800,61,209950
3,7000,80,460000
4,5835,26,543500
4,5773,19,376000
3,1703,19,430000
4,39049,71,515000
7,2400,109,580000
5,16846,26,600000
3,43700,105,476800
3,3570,108,815000
3,8252,26,455600
3,9514,55,270000
5,2800,50,1200000
2,3600,121,525000
3,9645,45,242000
4,30500,64,715000
3,3938,25,475000
4,5511,25,370000
4,7200,19,788600
2,13100,112,160000
5,501376,94,800000
4,5085,32,520000
3,4000,39,725000
4,6500,110,335000
4,17133,31,919000
3,13929,38,425000
5,14395,41,420000
4,47959,43,905000
2,7200,84,435000
3,3031,21,438000
4,7505,30,725000
4,4000,100,840000
3,2752,46,425500
3,14890,39,853505
2,10945,41,398000
3,4399,17,418500
3,5000,95,826000
4,10986,27,742000
4,18581,100,180000
4,8400,46,286000
3,3060,21,421200
3,14141,30,390000
4,6737,22,739000
4,12196,56,499900
3,13805,74,670000
3,3996,114,842500
2,80400,46,492500
3,7200,28,836500
2,1818,79,334000
3,9920,47,179900
3,5289,84,563000
3,6300,21,310000
4,8817,59,335000
4,8817,59,499950
2,5101,97,658500
2,1650,25,297000
6,4080,107,725000
3,82031,41,780000
3,6127,77,252500
3,1155,19,330000
3,9610,34,525000
2,7500,42,365000
4,9104,94,500000
3,4875,55,179950
3,32379,17,440000
1,9750,76,145000
4,5701,19,331000
3,3000,119,780000
3,4000,59,855000
3,7739,38,225000
3,9100,58,199000
3,35200,45,550000
4,6000,115,1425000
3,4500,95,805000
3,29308,41,261000
3,9198,56,347000
3,10240,45,390000
4,3899,24,436000
5,20005,47,1802750
3,1587,20,557000
3,9600,65,135000
3,14036,31,425000
3,9953,60,648752
4,20001,52,1388000
4,11356,47,630100
4,246114,25,739000
3,2625,38,269000
3,5038,82,250000
5,5298,17,475000
1,5700,108,290000
3,10639,71,219000
2,6650,106,416000
2,8914,75,179000
4,9120,36,302000
4,8281,63,565000
3,8316,62,281700
2,3420,122,480000
4,15358,36,775000
3,11224,77,375000
3,13860,45,345000
3,9375,47,300000
4,2992,22,364950
3,7819,68,410000
3,8817,46,231000
3,8702,37,445000
2,779,49,530000
3,972,16,353500
3,11130,64,209950
3,7200,74,650000
2,4239,76,325000
3,9516,46,257000
4,5970,22,337000
3,4038,19,541000
3,10879,40,577500
3,5128,46,560000
5,5500,97,979700
5,8560,64,750000
2,2971,101,407500
4,5000,73,530000
4,9350,47,235000
4,3840,96,715000
5,10000,67,795000
4,9653,56,465000
3,8251,34,287600
6,9328,42,630000
3,6449,38,445000
4,16200,46,490000
3,5000,70,565000
3,1844,16,330000
4,6000,63,463000
5,15175,55,1870000
3,6710,112,219500
3,7200,65,622200
2,1243,24,474800
4,9702,59,465000
3,9049,58,389950
4,19864,40,650000
3,2506,21,395000
4,5202,23,304500
3,8484,75,307000
3,7120,86,485000
5,16200,64,1562000
5,11412,69,650500
4,10105,38,960000
3,9160,27,710000
3,23361,112,540000
4,4200,73,601000
5,13702,59,463828
4,8308,80,293000
3,4800,22,597500
2,45302,92,240000
3,23103,56,284000
4,10200,58,440000
3,8136,76,340000
3,8136,76,363000
2,3600,114,270000
4,6820,27,365000
3,2550,38,428000
3,57499,36,600000
3,10200,64,405000
4,9748,43,339900
3,11250,68,275000
2,6380,83,361600
6,13950,69,325000
3,4077,93,1050000
4,50002,67,959750
3,7962,62,210000
3,7879,26,258000
3,9848,62,468000
4,2910,119,710000
3,6000,83,268000
2,7252,94,115000
3,4307,26,500000
3,71002,28,431000
3,7349,29,241500
3,12000,61,300000
4,10289,37,982000
3,7293,36,248500
4,5936,26,665000
3,16339,23,1215000
2,3910,106,380000
3,7998,84,220000
4,5650,114,631500
3,6760,52,386100
4,4606,95,1050000
2,4000,121,650000
4,53578,65,545000
4,12001,40,870000
3,8611,51,380000
2,8423,67,265000
2,5202,115,645500
3,3090,113,570000
4,11688,29,1200000
2,3200,97,605000
3,9812,62,199500
2,4800,83,445000
4,3570,107,495000
4,5200,87,594000
3,5280,81,465000
2,13647,109,160000
4,6099,26,340000
4,41147,34,870000
3,5150,84,249000
4,7201,30,500000
3,15600,43,220000
5,9360,59,368500
4,14600,47,439950
3,12000,54,179900
4,4367,21,490000
4,11890,69,425000
4,21806,33,533300
4,3332,100,447500
5,13640,44,768000
3,6000,89,285000
3,120661,45,336900
4,7886,57,415000
3,4379,30,500000
4,5772,21,337000
4,6800,22,419950
4,8162,78,290000
2,4176,76,349950
3,4950,64,330000
4,34560,43,965000
3,7851,38,515000
4,17388,28,665000
3,5999,39,265000
3,19200,20,545400
4,5606,20,350000
2,1296,23,260000
3,57990,33,2510000
3,8091,24,355000
3,5156,95,879000
4,7178,18,833000
2,6407,81,261590
3,2400,115,512500
2,3200,78,600000
5,6664,29,417500
5,15185,60,970000
3,7479,32,316000
4,9952,35,397500
3,5500,72,1350000
4,9847,27,840000
2,81021,70,270000
4,4473,21,312900
2,6908,79,325000
3,3584,72,680000
4,7873,30,763000
1,533610,74,375000
3,3300,20,475000
2,940,21,219000
3,9694,47,415000
2,7500,81,90000
2,7500,81,220000
3,5650,65,616000
2,74052,56,269500
2,5754,107,395350
4,7200,81,770000
4,43216,24,840000
2,4441,74,428950
4,6766,19,800000
4,5753,77,401000
4,7334,69,303697
3,8968,68,355000
2,5040,64,350000
4,9323,32,754999
3,5500,36,982218
3,8621,32,406500
4,210394,31,1650000
2,3000,99,565000
2,4500,104,160000
3,6320,70,220000
5,9466,20,1284000
5,5040,97,970000
3,6250,74,115000
3,6250,74,124000
3,6250,74,157000
3,5200,55,183000
4,6163,24,527000
4,14653,46,407193
4,5040,20,970000
4,5600,103,535000
3,13125,114,245000
3,12750,31,337000
3,6000,74,630000
3,9900,41,320000
3,7486,82,228500
3,7577,34,293000
3,7000,66,447000
3,10762,36,226500
3,8000,48,436000
3,4876,19,451000
3,62290,38,315000
2,7250,73,450000
3,5300,69,635000
2,17743,73,292500
3,4905,20,329900
2,6660,98,531000
3,13300,57,725000
3,7410,69,355300
3,10022,28,280000
4,9143,29,1095000
4,4000,73,605004
2,6000,75,260000
4,4979,99,748000
2,6180,83,776000
4,6095,100,425000
4,14703,96,230000
3,12075,66,418000
4,28254,23,440000
5,7977,13,858450
3,12443,55,390000
4,3836,55,957000
3,6000,74,507000
2,4750,96,575000
3,4000,99,700000
2,1452,34,239950
3,8240,46,253000
4,3417,117,540000
3,4600,16,1550000
4,38615,24,805000
4,4000,113,920000
3,5562,36,496600
3,10500,41,246000
5,8400,61,350000
3,4572,93,585000
3,11700,58,450000
3,8950,32,746000
3,7880,20,598555
3,10711,48,820000
3,5460,26,266500
2,105850,77,370000
3,3600,123,625000
4,6200,45,243500
2,5829,79,340000
5,9519,10,559950
3,15114,44,315000
3,223463,21,753000
3,3200,117,800000
3,5111,90,550000
3,14250,71,465000
3,5752,21,465000
4,8068,48,710000
3,11012,36,505000
3,16300,60,690000
2,8400,44,217500
2,3750,115,500000
2,5796,103,325000
4,12436,40,500000
3,234788,33,721500
3,5000,92,924000
6,28176,55,2005000
2,1034,15,345000
4,11086,25,825000
3,95396,44,560000
3,14680,37,599000
3,7620,83,211000
4,21190,50,425000
4,8520,48,750000
3,3322,21,479000
4,10623,32,612500
5,34510,61,605000
4,8960,23,1364000
3,59241,17,389900
4,5000,18,710000
3,8564,32,295000
3,7199,32,275250
4,5770,30,250000
3,18000,73,709000
4,4840,96,399500
3,9202,32,225000
3,4648,23,500000
3,8304,27,364900
3,7500,48,356000
3,47743,46,616750
3,6600,40,755000
2,8183,74,327500
3,10139,40,605000
4,5200,56,179950
5,30570,24,633000
4,15600,82,349950
3,5800,65,1080000
3,12247,22,425000
3,6350,45,990000
3,19000,74,410000
3,8800,49,590000
3,7560,45,242000
3,13747,93,775000
4,6200,70,680000
3,4200,22,217000
3,3953,25,395000
3,9791,40,572500
5,6380,37,559900
3,4750,94,845000
3,7131,31,241000
3,5504,111,1325000
3,2805,105,475000
2,5810,84,575000
4,117378,65,455000
3,203425,24,839000
4,10260,69,475000
2,6897,101,600000
2,5200,87,515000
3,8400,47,425000
4,3875,117,565000
2,8282,100,498000
4,3800,105,739000
2,4000,77,355000
3,7485,45,263000
4,6834,76,375000
3,12231,60,322000
2,5100,83,325000
2,4800,81,290000
4,6181,23,809950
3,3025,40,969500
4,43091,35,665000
5,13232,18,635000
3,7332,37,272450
4,9750,57,427000
3,8174,66,261500
4,9665,48,488800
2,5200,106,340000
4,10297,21,398950
3,5200,55,217000
4,94855,46,799000
4,7350,55,160000
3,8800,56,447000
3,6450,67,765000
4,36200,35,1320000
4,8111,20,445000
3,6000,71,310000
2,7191,72,380000
4,6975,67,325000
4,7412,49,345000
3,4760,95,300000
4,48351,46,530000
4,48351,46,583500
2,10125,70,410000
2,5700,87,535000
4,19989,109,2050000
4,5523,25,345000
5,11727,70,539000
4,12500,51,590000
2,2926,50,187000
3,9583,55,270000
2,6180,85,546000
3,1036,16,520000
5,6000,99,515000
3,6000,85,990000
2,10492,87,382000
3,13600,68,1210000
4,5000,16,900000
3,5350,114,675000
2,3300,115,460000
2,5375,72,234000
3,7191,50,399000
3,12040,65,253500
3,12632,72,475000
5,5000,20,740000
3,4442,24,799000
4,3864,21,390000
2,11245,77,421000
3,6033,37,296500
4,4178,98,895000
4,11897,21,386000
3,13912,69,424000
3,5000,98,749000
3,8681,87,523000
4,9147,26,389000
4,15000,78,270000
3,27215,81,275000
4,6944,45,287500
2,216344,31,345000
2,3780,114,427000
4,9600,69,508450
3,6250,112,705000
1,40600,47,550000
3,11173,69,380000
3,4203,23,539900
2,7250,81,330000
2,5720,77,455000
4,10935,32,510000
3,14645,54,315000
3,7000,57,206000
4,8240,56,592500
3,7512,43,744000
3,3694,35,334500
4,3900,101,886000
4,13500,51,600000
3,101930,25,850000
3,5850,86,550000
2,5000,113,184900
3,7964,69,245000
2,4172,78,370000
4,9700,46,480000
3,4429,118,579000
3,7260,60,339275
3,542322,69,425000
3,10780,65,170000
4,7644,29,950000
4,9235,47,623000
3,2053,19,477000
3,9600,57,330000
3,5400,110,600000
3,2808,100,570000
4,7178,20,515000
4,9889,72,805000
4,24074,27,555000
3,9598,39,245000
4,7275,46,638150
4,16065,21,1650000
4,13500,56,269950
3,5525,55,195000
2,7095,80,159100
3,6120,82,550000
2,4600,74,299000
4,4500,10,1375000
2,4500,73,249500
4,5450,106,700000
4,26114,124,275000
3,8378,62,565000
4,11017,68,425000
4,6000,78,620047
3,13362,47,480000
3,13362,47,515000
4,24123,25,420000
5,23400,67,610000
4,8040,74,849000
3,3446,75,718000
3,8000,50,295000
5,6150,84,871000
3,7140,81,430000
4,10880,63,440000
2,6490,82,405000
3,11620,30,340000
4,5249,18,675000
3,4945,81,480000
5,8586,63,362500
3,9000,37,752888
4,8863,75,255000
1,10900,56,283700
4,6000,23,335000
3,18296,66,285000
4,7738,60,278000
5,8960,51,731000
3,15890,39,335000
3,45302,44,334200
6,4305,103,642000
4,4240,99,540000
3,79993,64,299000
3,4375,84,560000
5,3750,111,852000
2,5650,83,306000
3,7820,43,440000
4,8250,58,517000
2,6380,84,379000
2,6098,105,360000
4,4000,98,645000
2,4760,82,217000
2,4760,83,255000
3,12164,37,625000
3,8400,64,680000
3,29735,67,440000
5,12070,46,615000
3,6860,82,239000
3,108900,39,462500
4,3610,97,619400
6,54160,70,975000
2,4000,81,330000
4,36762,36,985000
2,7114,78,430000
4,14986,23,2458000
3,6000,78,778000
3,7350,34,219000
4,13341,96,1595000
4,8272,58,715000
4,15653,60,950000
2,5026,73,425000
3,15022,62,239000
1,8282,80,310000
2,8120,97,400000
2,44550,47,428000
3,4300,95,600000
4,8250,34,415000
2,8220,75,401000
3,7156,76,292000
3,12825,74,291750
3,7455,56,227000
3,13209,47,675000
3,980,17,397500
2,8867,103,206000
3,3333,16,1190000
4,49658,65,360000
4,3249,14,427500
2,6000,81,115000
3,5386,76,559000
4,1501,118,420000
4,39460,42,550000
2,5940,76,282150
3,3090,114,260000
3,3466,20,428000
3,1245,17,319950
3,9600,78,1350000
2,5000,100,552000
4,2867,95,637000
4,9000,46,213000
3,7200,66,215000
3,6120,75,590000
4,43560,35,390000
4,11997,65,287000
5,9600,64,580000
3,5632,36,424000
4,6360,36,610000
4,11843,35,1320000
4,3350,106,623500
2,81893,88,260000
3,1800,11,906000
3,11233,37,330000
2,7688,69,275000
3,8200,71,290000
2,3775,107,599950
4,35169,38,550000
3,3449,37,289000
4,9915,48,411000
3,4000,60,826000
4,13680,81,400000
3,2226,16,342000
2,3420,69,475000
4,5500,10,1205000
4,9238,111,455000
4,4000,66,850000
3,6400,53,185000
6,20590,64,850000
4,18730,64,239900
5,14275,25,765000
3,17568,57,437000
3,10350,55,240000
2,7808,75,395000
3,7492,69,320000
3,7350,43,525000
3,8993,36,260000
3,39324,36,450000
4,7989,34,560000
5,5001,35,310000
3,6302,27,440000
4,9715,67,458450
3,10703,106,200000
3,6527,37,430000
3,10500,58,360000
4,11645,62,311000
3,1152,21,615000
3,10136,45,575000
4,22798,90,2027000
3,4025,107,430000
3,4800,62,400000
3,10710,67,340000
1,6600,100,351000
4,8038,22,440000
4,11798,25,298000
4,9205,60,300000
3,3056,23,310000
4,9354,31,500000
3,1664,97,399900
3,2509,20,343000
2,2191,14,415000
3,15457,27,410000
2,11225,63,320000
5,5000,122,1990000
2,7128,44,253000
3,32772,32,630000
2,12500,71,216000
3,11100,41,540000
3,12233,94,212000
3,12282,46,300000
3,3750,10,969950
3,7680,68,715000
5,19447,56,1321620
4,9547,56,1444000
3,5350,100,305000
3,1569,18,458000
3,8775,82,275000
3,4780,94,550000
3,704,13,742000
3,4000,116,700000
4,5763,69,640000
3,7200,77,352000
3,7419,55,301500
4,9880,45,630000
3,6255,25,340000
4,9364,71,477500
3,7460,27,285000
3,16117,66,255000
3,7982,31,315000
6,9000,46,830000
3,1558,10,539950
3,4590,83,980000
4,8529,34,735000
5,9140,59,536000
3,5000,79,575000
2,4000,100,500000
4,7950,57,285500
4,7375,51,498000
2,6282,85,412000
4,8220,49,607000
3,8512,33,199000
4,18306,46,492500
4,11044,23,585000
3,5321,24,326995
4,9660,56,372500
2,40642,87,528000
3,32109,49,400000
4,8501,31,344000
4,7163,21,409950
3,4000,74,625000
3,9000,37,304950
2,35183,39,381500
3,13399,78,215000
5,12870,99,345000
3,20000,63,363000
3,20063,111,240000
2,5479,19,548050
2,4920,83,314000
4,16809,34,800000
5,6720,119,400000
1,4120,87,247000
2,4120,118,540000
4,15123,29,410000
3,9146,43,525000
4,5737,95,820000
4,15375,91,1250000
2,10200,69,244000
1,4800,94,275000
2,23160,78,577000
5,7945,47,446950
3,5694,20,457000
4,137214,98,320000
3,9484,55,210000
4,9100,46,220000
3,8800,99,589000
4,3840,120,435000
3,10798,71,375000
4,9654,17,1735000
2,5581,19,545000
3,10000,41,970000
2,6755,78,705000
5,11536,40,915557
4,9000,64,259000
2,3000,124,1695000
3,8610,55,427000
2,3100,113,390000
3,8000,29,363000
4,3626,96,612000
4,10186,59,380000
4,6003,27,230000
3,2600,93,580000
3,3200,106,770000
4,8400,33,207200
3,11430,39,525000
3,7419,63,925000
4,4000,114,883000
4,2992,21,455000
3,5194,20,343500
2,8450,74,244000
3,11730,57,397000
2,5000,48,180500
3,6576,98,310000
4,3969,19,315000
3,4958,72,718000
3,7267,47,279950
3,9612,84,689000
4,9901,26,828000
2,8100,82,150000
3,3400,98,505400
5,23723,35,1680000
3,5000,65,217450
4,4174,20,677000
2,48787,20,361000
3,7237,20,620000
3,5449,35,176000
3,7218,55,330000
3,8175,38,290000
4,9532,36,711000
3,8100,41,295000
5,12110,21,1096500
3,7078,33,257500
4,16320,90,240000
4,8955,34,645000
2,2400,121,499000
3,9526,63,321000
